DateTime,Wind,Solar
02.01.2020 03:00 - 02.01.2020 04:00 (CET/CEST),1579,0
02.01.2020 04:00 - 02.01.2020 05:00 (CET/CEST),1646,0
02.01.2020 05:00 - 02.01.2020 06:00 (CET/CEST),1738,0
02.01.2020 06:00 - 02.01.2020 07:00 (CET/CEST),1849,0
02.01.2020 07:00 - 02.01.2020 08:00 (CET/CEST),1965,0
02.01.2020 08:00 - 02.01.2020 09:00 (CET/CEST),2138,161
02.01.2020 09:00 - 02.01.2020 10:00 (CET/CEST),2350,568
02.01.2020 10:00 - 02.01.2020 11:00 (CET/CEST),2521,1508
02.01.2020 11:00 - 02.01.2020 12:00 (CET/CEST),2653,2006
02.01.2020 12:00 - 02.01.2020 13:00 (CET/CEST),2770,2268
02.01.2020 13:00 - 02.01.2020 14:00 (CET/CEST),2907,2108
02.01.2020 14:00 - 02.01.2020 15:00 (CET/CEST),3055,1696
02.01.2020 15:00 - 02.01.2020 16:00 (CET/CEST),3310,1010
02.01.2020 16:00 - 02.01.2020 17:00 (CET/CEST),3787,392
02.01.2020 17:00 - 02.01.2020 18:00 (CET/CEST),4378,132
02.01.2020 18:00 - 02.01.2020 19:00 (CET/CEST),4844,0
02.01.2020 19:00 - 02.01.2020 20:00 (CET/CEST),5471,0
02.01.2020 20:00 - 02.01.2020 21:00 (CET/CEST),5963,0
02.01.2020 21:00 - 02.01.2020 22:00 (CET/CEST),6244,0
02.01.2020 22:00 - 02.01.2020 23:00 (CET/CEST),6233,0
02.01.2020 23:00 - 03.01.2020 00:00 (CET/CEST),6272,0
03.01.2020 00:00 - 03.01.2020 01:00 (CET/CEST),6594,0
03.01.2020 01:00 - 03.01.2020 02:00 (CET/CEST),6747,0
03.01.2020 02:00 - 03.01.2020 03:00 (CET/CEST),6868,0
03.01.2020 03:00 - 03.01.2020 04:00 (CET/CEST),7155,0
03.01.2020 04:00 - 03.01.2020 05:00 (CET/CEST),7501,0
03.01.2020 05:00 - 03.01.2020 06:00 (CET/CEST),7670,0
03.01.2020 06:00 - 03.01.2020 07:00 (CET/CEST),7808,0
03.01.2020 07:00 - 03.01.2020 08:00 (CET/CEST),8150,0
03.01.2020 08:00 - 03.01.2020 09:00 (CET/CEST),8255,158
03.01.2020 09:00 - 03.01.2020 10:00 (CET/CEST),7894,496
03.01.2020 10:00 - 03.01.2020 11:00 (CET/CEST),7808,1091
03.01.2020 11:00 - 03.01.2020 12:00 (CET/CEST),7892,1523
03.01.2020 12:00 - 03.01.2020 13:00 (CET/CEST),8130,1763
03.01.2020 13:00 - 03.01.2020 14:00 (CET/CEST),8020,1675
03.01.2020 14:00 - 03.01.2020 15:00 (CET/CEST),7498,1311
03.01.2020 15:00 - 03.01.2020 16:00 (CET/CEST),6801,753
03.01.2020 16:00 - 03.01.2020 17:00 (CET/CEST),6001,328
03.01.2020 17:00 - 03.01.2020 18:00 (CET/CEST),5652,139
03.01.2020 18:00 - 03.01.2020 19:00 (CET/CEST),5497,0
03.01.2020 19:00 - 03.01.2020 20:00 (CET/CEST),5101,0
03.01.2020 20:00 - 03.01.2020 21:00 (CET/CEST),4625,0
03.01.2020 21:00 - 03.01.2020 22:00 (CET/CEST),4134,0
03.01.2020 22:00 - 03.01.2020 23:00 (CET/CEST),3877,0
03.01.2020 23:00 - 04.01.2020 00:00 (CET/CEST),3573,0
04.01.2020 00:00 - 04.01.2020 01:00 (CET/CEST),3229,0
04.01.2020 01:00 - 04.01.2020 02:00 (CET/CEST),3155,0
04.01.2020 02:00 - 04.01.2020 03:00 (CET/CEST),3127,0
04.01.2020 03:00 - 04.01.2020 04:00 (CET/CEST),3052,0
04.01.2020 04:00 - 04.01.2020 05:00 (CET/CEST),3120,0
04.01.2020 05:00 - 04.01.2020 06:00 (CET/CEST),3042,0
04.01.2020 06:00 - 04.01.2020 07:00 (CET/CEST),3067,0
04.01.2020 07:00 - 04.01.2020 08:00 (CET/CEST),3043,0
04.01.2020 08:00 - 04.01.2020 09:00 (CET/CEST),3131,178
04.01.2020 09:00 - 04.01.2020 10:00 (CET/CEST),3370,652
04.01.2020 10:00 - 04.01.2020 11:00 (CET/CEST),3512,1497
04.01.2020 11:00 - 04.01.2020 12:00 (CET/CEST),3439,2269
04.01.2020 12:00 - 04.01.2020 13:00 (CET/CEST),3409,2734
04.01.2020 13:00 - 04.01.2020 14:00 (CET/CEST),3692,2680
04.01.2020 14:00 - 04.01.2020 15:00 (CET/CEST),3716,2284
04.01.2020 15:00 - 04.01.2020 16:00 (CET/CEST),3435,1465
04.01.2020 16:00 - 04.01.2020 17:00 (CET/CEST),3058,557
04.01.2020 17:00 - 04.01.2020 18:00 (CET/CEST),2924,139
04.01.2020 18:00 - 04.01.2020 19:00 (CET/CEST),2866,0
04.01.2020 19:00 - 04.01.2020 20:00 (CET/CEST),2835,0
04.01.2020 20:00 - 04.01.2020 21:00 (CET/CEST),2691,0
04.01.2020 21:00 - 04.01.2020 22:00 (CET/CEST),2467,0
04.01.2020 22:00 - 04.01.2020 23:00 (CET/CEST),2189,0
04.01.2020 23:00 - 05.01.2020 00:00 (CET/CEST),2043,0
05.01.2020 00:00 - 05.01.2020 01:00 (CET/CEST),1915,0
05.01.2020 01:00 - 05.01.2020 02:00 (CET/CEST),1859,0
05.01.2020 02:00 - 05.01.2020 03:00 (CET/CEST),1807,0
05.01.2020 03:00 - 05.01.2020 04:00 (CET/CEST),1887,0
05.01.2020 04:00 - 05.01.2020 05:00 (CET/CEST),1930,0
05.01.2020 05:00 - 05.01.2020 06:00 (CET/CEST),1890,0
05.01.2020 06:00 - 05.01.2020 07:00 (CET/CEST),1811,0
05.01.2020 07:00 - 05.01.2020 08:00 (CET/CEST),1832,0
05.01.2020 08:00 - 05.01.2020 09:00 (CET/CEST),1865,181
05.01.2020 09:00 - 05.01.2020 10:00 (CET/CEST),1915,820
05.01.2020 10:00 - 05.01.2020 11:00 (CET/CEST),1856,2067
05.01.2020 11:00 - 05.01.2020 12:00 (CET/CEST),1556,3045
05.01.2020 12:00 - 05.01.2020 13:00 (CET/CEST),1439,3506
05.01.2020 13:00 - 05.01.2020 14:00 (CET/CEST),1369,3504
05.01.2020 14:00 - 05.01.2020 15:00 (CET/CEST),1280,3056
05.01.2020 15:00 - 05.01.2020 16:00 (CET/CEST),1261,2032
05.01.2020 16:00 - 05.01.2020 17:00 (CET/CEST),1175,746
05.01.2020 17:00 - 05.01.2020 18:00 (CET/CEST),1272,149
05.01.2020 18:00 - 05.01.2020 19:00 (CET/CEST),1577,0
05.01.2020 19:00 - 05.01.2020 20:00 (CET/CEST),1728,0
05.01.2020 20:00 - 05.01.2020 21:00 (CET/CEST),1792,0
05.01.2020 21:00 - 05.01.2020 22:00 (CET/CEST),1872,0
05.01.2020 22:00 - 05.01.2020 23:00 (CET/CEST),1967,0
05.01.2020 23:00 - 06.01.2020 00:00 (CET/CEST),2064,0
06.01.2020 00:00 - 06.01.2020 01:00 (CET/CEST),2093,0
06.01.2020 01:00 - 06.01.2020 02:00 (CET/CEST),2238,0
06.01.2020 02:00 - 06.01.2020 03:00 (CET/CEST),2291,0
06.01.2020 03:00 - 06.01.2020 04:00 (CET/CEST),2285,0
06.01.2020 04:00 - 06.01.2020 05:00 (CET/CEST),2341,0
06.01.2020 05:00 - 06.01.2020 06:00 (CET/CEST),2605,0
06.01.2020 06:00 - 06.01.2020 07:00 (CET/CEST),2947,0
06.01.2020 07:00 - 06.01.2020 08:00 (CET/CEST),3437,0
06.01.2020 08:00 - 06.01.2020 09:00 (CET/CEST),4020,177
06.01.2020 09:00 - 06.01.2020 10:00 (CET/CEST),4569,749
06.01.2020 10:00 - 06.01.2020 11:00 (CET/CEST),4373,1899
06.01.2020 11:00 - 06.01.2020 12:00 (CET/CEST),3886,2877
06.01.2020 12:00 - 06.01.2020 13:00 (CET/CEST),3536,3326
06.01.2020 13:00 - 06.01.2020 14:00 (CET/CEST),3379,3272
06.01.2020 14:00 - 06.01.2020 15:00 (CET/CEST),3302,2758
06.01.2020 15:00 - 06.01.2020 16:00 (CET/CEST),3225,1706
06.01.2020 16:00 - 06.01.2020 17:00 (CET/CEST),3655,568
06.01.2020 17:00 - 06.01.2020 18:00 (CET/CEST),4521,138
06.01.2020 18:00 - 06.01.2020 19:00 (CET/CEST),4850,0
06.01.2020 19:00 - 06.01.2020 20:00 (CET/CEST),5074,0
06.01.2020 20:00 - 06.01.2020 21:00 (CET/CEST),5690,0
06.01.2020 21:00 - 06.01.2020 22:00 (CET/CEST),5867,0
06.01.2020 22:00 - 06.01.2020 23:00 (CET/CEST),5415,0
06.01.2020 23:00 - 07.01.2020 00:00 (CET/CEST),5286,0
07.01.2020 00:00 - 07.01.2020 01:00 (CET/CEST),4916,0
07.01.2020 01:00 - 07.01.2020 02:00 (CET/CEST),4683,0
07.01.2020 02:00 - 07.01.2020 03:00 (CET/CEST),4131,0
07.01.2020 03:00 - 07.01.2020 04:00 (CET/CEST),3718,0
07.01.2020 04:00 - 07.01.2020 05:00 (CET/CEST),3421,0
07.01.2020 05:00 - 07.01.2020 06:00 (CET/CEST),3176,0
07.01.2020 06:00 - 07.01.2020 07:00 (CET/CEST),3041,0
07.01.2020 07:00 - 07.01.2020 08:00 (CET/CEST),2900,0
07.01.2020 08:00 - 07.01.2020 09:00 (CET/CEST),2953,164
07.01.2020 09:00 - 07.01.2020 10:00 (CET/CEST),2941,465
07.01.2020 10:00 - 07.01.2020 11:00 (CET/CEST),2915,1049
07.01.2020 11:00 - 07.01.2020 12:00 (CET/CEST),2899,1549
07.01.2020 12:00 - 07.01.2020 13:00 (CET/CEST),2995,1937
07.01.2020 13:00 - 07.01.2020 14:00 (CET/CEST),3077,2033
07.01.2020 14:00 - 07.01.2020 15:00 (CET/CEST),3227,1681
07.01.2020 15:00 - 07.01.2020 16:00 (CET/CEST),3539,985
07.01.2020 16:00 - 07.01.2020 17:00 (CET/CEST),3833,400
07.01.2020 17:00 - 07.01.2020 18:00 (CET/CEST),4277,170
07.01.2020 18:00 - 07.01.2020 19:00 (CET/CEST),4696,0
07.01.2020 19:00 - 07.01.2020 20:00 (CET/CEST),5149,0
07.01.2020 20:00 - 07.01.2020 21:00 (CET/CEST),5252,0
07.01.2020 21:00 - 07.01.2020 22:00 (CET/CEST),5187,0
07.01.2020 22:00 - 07.01.2020 23:00 (CET/CEST),5184,0
07.01.2020 23:00 - 08.01.2020 00:00 (CET/CEST),5253,0
08.01.2020 00:00 - 08.01.2020 01:00 (CET/CEST),5380,0
08.01.2020 01:00 - 08.01.2020 02:00 (CET/CEST),5464,0
08.01.2020 02:00 - 08.01.2020 03:00 (CET/CEST),5593,0
08.01.2020 03:00 - 08.01.2020 04:00 (CET/CEST),5468,0
08.01.2020 04:00 - 08.01.2020 05:00 (CET/CEST),5256,0
08.01.2020 05:00 - 08.01.2020 06:00 (CET/CEST),4981,0
08.01.2020 06:00 - 08.01.2020 07:00 (CET/CEST),4807,0
08.01.2020 07:00 - 08.01.2020 08:00 (CET/CEST),4556,0
08.01.2020 08:00 - 08.01.2020 09:00 (CET/CEST),4253,204
08.01.2020 09:00 - 08.01.2020 10:00 (CET/CEST),3936,692
08.01.2020 10:00 - 08.01.2020 11:00 (CET/CEST),3606,1661
08.01.2020 11:00 - 08.01.2020 12:00 (CET/CEST),3278,2319
08.01.2020 12:00 - 08.01.2020 13:00 (CET/CEST),3327,2622
08.01.2020 13:00 - 08.01.2020 14:00 (CET/CEST),3166,2650
08.01.2020 14:00 - 08.01.2020 15:00 (CET/CEST),2826,2342
08.01.2020 15:00 - 08.01.2020 16:00 (CET/CEST),2638,1645
08.01.2020 16:00 - 08.01.2020 17:00 (CET/CEST),2600,677
08.01.2020 17:00 - 08.01.2020 18:00 (CET/CEST),2636,173
08.01.2020 18:00 - 08.01.2020 19:00 (CET/CEST),2647,0
08.01.2020 19:00 - 08.01.2020 20:00 (CET/CEST),2902,0
08.01.2020 20:00 - 08.01.2020 21:00 (CET/CEST),3307,0
08.01.2020 21:00 - 08.01.2020 22:00 (CET/CEST),3921,0
08.01.2020 22:00 - 08.01.2020 23:00 (CET/CEST),4456,0
08.01.2020 23:00 - 09.01.2020 00:00 (CET/CEST),5061,0
09.01.2020 00:00 - 09.01.2020 01:00 (CET/CEST),5676,0
09.01.2020 01:00 - 09.01.2020 02:00 (CET/CEST),6142,0
09.01.2020 02:00 - 09.01.2020 03:00 (CET/CEST),6569,0
09.01.2020 03:00 - 09.01.2020 04:00 (CET/CEST),7281,0
09.01.2020 04:00 - 09.01.2020 05:00 (CET/CEST),7949,0
09.01.2020 05:00 - 09.01.2020 06:00 (CET/CEST),8444,0
09.01.2020 06:00 - 09.01.2020 07:00 (CET/CEST),8678,0
09.01.2020 07:00 - 09.01.2020 08:00 (CET/CEST),8975,0
09.01.2020 08:00 - 09.01.2020 09:00 (CET/CEST),9298,182
09.01.2020 09:00 - 09.01.2020 10:00 (CET/CEST),9395,754
09.01.2020 10:00 - 09.01.2020 11:00 (CET/CEST),9441,1820
09.01.2020 11:00 - 09.01.2020 12:00 (CET/CEST),9481,2765
09.01.2020 12:00 - 09.01.2020 13:00 (CET/CEST),9538,3212
09.01.2020 13:00 - 09.01.2020 14:00 (CET/CEST),9343,3171
09.01.2020 14:00 - 09.01.2020 15:00 (CET/CEST),9097,2659
09.01.2020 15:00 - 09.01.2020 16:00 (CET/CEST),9038,1699
09.01.2020 16:00 - 09.01.2020 17:00 (CET/CEST),9289,557
09.01.2020 17:00 - 09.01.2020 18:00 (CET/CEST),9522,137
09.01.2020 18:00 - 09.01.2020 19:00 (CET/CEST),9922,0
09.01.2020 19:00 - 09.01.2020 20:00 (CET/CEST),10321,0
09.01.2020 20:00 - 09.01.2020 21:00 (CET/CEST),10252,0
09.01.2020 21:00 - 09.01.2020 22:00 (CET/CEST),10160,0
09.01.2020 22:00 - 09.01.2020 23:00 (CET/CEST),9632,0
09.01.2020 23:00 - 10.01.2020 00:00 (CET/CEST),9296,0
10.01.2020 00:00 - 10.01.2020 01:00 (CET/CEST),9073,0
10.01.2020 01:00 - 10.01.2020 02:00 (CET/CEST),8435,0
10.01.2020 02:00 - 10.01.2020 03:00 (CET/CEST),8159,0
10.01.2020 03:00 - 10.01.2020 04:00 (CET/CEST),7832,0
10.01.2020 04:00 - 10.01.2020 05:00 (CET/CEST),7596,0
10.01.2020 05:00 - 10.01.2020 06:00 (CET/CEST),7286,0
10.01.2020 06:00 - 10.01.2020 07:00 (CET/CEST),7119,0
10.01.2020 07:00 - 10.01.2020 08:00 (CET/CEST),6903,0
10.01.2020 08:00 - 10.01.2020 09:00 (CET/CEST),6821,151
10.01.2020 09:00 - 10.01.2020 10:00 (CET/CEST),6204,409
10.01.2020 10:00 - 10.01.2020 11:00 (CET/CEST),5454,1052
10.01.2020 11:00 - 10.01.2020 12:00 (CET/CEST),5209,1776
10.01.2020 12:00 - 10.01.2020 13:00 (CET/CEST),5052,2073
10.01.2020 13:00 - 10.01.2020 14:00 (CET/CEST),4632,2131
10.01.2020 14:00 - 10.01.2020 15:00 (CET/CEST),3863,1751
10.01.2020 15:00 - 10.01.2020 16:00 (CET/CEST),3042,1224
10.01.2020 16:00 - 10.01.2020 17:00 (CET/CEST),2464,538
10.01.2020 17:00 - 10.01.2020 18:00 (CET/CEST),2238,170
10.01.2020 18:00 - 10.01.2020 19:00 (CET/CEST),2139,0
10.01.2020 19:00 - 10.01.2020 20:00 (CET/CEST),2033,0
10.01.2020 20:00 - 10.01.2020 21:00 (CET/CEST),1750,0
10.01.2020 21:00 - 10.01.2020 22:00 (CET/CEST),1735,0
10.01.2020 22:00 - 10.01.2020 23:00 (CET/CEST),1790,0
10.01.2020 23:00 - 11.01.2020 00:00 (CET/CEST),1763,0
11.01.2020 00:00 - 11.01.2020 01:00 (CET/CEST),1785,0
11.01.2020 01:00 - 11.01.2020 02:00 (CET/CEST),1909,0
11.01.2020 02:00 - 11.01.2020 03:00 (CET/CEST),2100,0
11.01.2020 03:00 - 11.01.2020 04:00 (CET/CEST),2271,0
11.01.2020 04:00 - 11.01.2020 05:00 (CET/CEST),2452,0
11.01.2020 05:00 - 11.01.2020 06:00 (CET/CEST),2674,0
11.01.2020 06:00 - 11.01.2020 07:00 (CET/CEST),2904,0
11.01.2020 07:00 - 11.01.2020 08:00 (CET/CEST),3228,0
11.01.2020 08:00 - 11.01.2020 09:00 (CET/CEST),3522,210
11.01.2020 09:00 - 11.01.2020 10:00 (CET/CEST),3853,864
11.01.2020 10:00 - 11.01.2020 11:00 (CET/CEST),3918,2189
11.01.2020 11:00 - 11.01.2020 12:00 (CET/CEST),3750,3261
11.01.2020 12:00 - 11.01.2020 13:00 (CET/CEST),3751,3775
11.01.2020 13:00 - 11.01.2020 14:00 (CET/CEST),3781,3766
11.01.2020 14:00 - 11.01.2020 15:00 (CET/CEST),3718,3255
11.01.2020 15:00 - 11.01.2020 16:00 (CET/CEST),3418,2216
11.01.2020 16:00 - 11.01.2020 17:00 (CET/CEST),3183,866
11.01.2020 17:00 - 11.01.2020 18:00 (CET/CEST),3272,184
11.01.2020 18:00 - 11.01.2020 19:00 (CET/CEST),3594,0
11.01.2020 19:00 - 11.01.2020 20:00 (CET/CEST),3937,0
11.01.2020 20:00 - 11.01.2020 21:00 (CET/CEST),4085,0
11.01.2020 21:00 - 11.01.2020 22:00 (CET/CEST),4175,0
11.01.2020 22:00 - 11.01.2020 23:00 (CET/CEST),4348,0
11.01.2020 23:00 - 12.01.2020 00:00 (CET/CEST),4695,0
12.01.2020 00:00 - 12.01.2020 01:00 (CET/CEST),4888,0
12.01.2020 01:00 - 12.01.2020 02:00 (CET/CEST),5130,0
12.01.2020 02:00 - 12.01.2020 03:00 (CET/CEST),5425,0
12.01.2020 03:00 - 12.01.2020 04:00 (CET/CEST),5610,0
12.01.2020 04:00 - 12.01.2020 05:00 (CET/CEST),5863,0
12.01.2020 05:00 - 12.01.2020 06:00 (CET/CEST),6149,0
12.01.2020 06:00 - 12.01.2020 07:00 (CET/CEST),6338,0
12.01.2020 07:00 - 12.01.2020 08:00 (CET/CEST),6619,0
12.01.2020 08:00 - 12.01.2020 09:00 (CET/CEST),6971,223
12.01.2020 09:00 - 12.01.2020 10:00 (CET/CEST),6856,945
12.01.2020 10:00 - 12.01.2020 11:00 (CET/CEST),6728,2252
12.01.2020 11:00 - 12.01.2020 12:00 (CET/CEST),6511,3167
12.01.2020 12:00 - 12.01.2020 13:00 (CET/CEST),6384,3371
12.01.2020 13:00 - 12.01.2020 14:00 (CET/CEST),6259,3298
12.01.2020 14:00 - 12.01.2020 15:00 (CET/CEST),5847,2833
12.01.2020 15:00 - 12.01.2020 16:00 (CET/CEST),5339,1818
12.01.2020 16:00 - 12.01.2020 17:00 (CET/CEST),5050,685
12.01.2020 17:00 - 12.01.2020 18:00 (CET/CEST),4676,174
12.01.2020 18:00 - 12.01.2020 19:00 (CET/CEST),4214,0
12.01.2020 19:00 - 12.01.2020 20:00 (CET/CEST),3987,0
12.01.2020 20:00 - 12.01.2020 21:00 (CET/CEST),3781,0
12.01.2020 21:00 - 12.01.2020 22:00 (CET/CEST),3666,0
12.01.2020 22:00 - 12.01.2020 23:00 (CET/CEST),3585,0
12.01.2020 23:00 - 13.01.2020 00:00 (CET/CEST),3304,0
13.01.2020 00:00 - 13.01.2020 01:00 (CET/CEST),3026,0
13.01.2020 01:00 - 13.01.2020 02:00 (CET/CEST),2776,0
13.01.2020 02:00 - 13.01.2020 03:00 (CET/CEST),2496,0
13.01.2020 03:00 - 13.01.2020 04:00 (CET/CEST),2379,0
13.01.2020 04:00 - 13.01.2020 05:00 (CET/CEST),2467,0
13.01.2020 05:00 - 13.01.2020 06:00 (CET/CEST),2531,0
13.01.2020 06:00 - 13.01.2020 07:00 (CET/CEST),2787,0
13.01.2020 07:00 - 13.01.2020 08:00 (CET/CEST),2997,0
13.01.2020 08:00 - 13.01.2020 09:00 (CET/CEST),3359,211
13.01.2020 09:00 - 13.01.2020 10:00 (CET/CEST),3938,710
13.01.2020 10:00 - 13.01.2020 11:00 (CET/CEST),3992,1527
13.01.2020 11:00 - 13.01.2020 12:00 (CET/CEST),4379,2282
13.01.2020 12:00 - 13.01.2020 13:00 (CET/CEST),5486,2859
13.01.2020 13:00 - 13.01.2020 14:00 (CET/CEST),6283,2989
13.01.2020 14:00 - 13.01.2020 15:00 (CET/CEST),6847,2506
13.01.2020 15:00 - 13.01.2020 16:00 (CET/CEST),7349,1620
13.01.2020 16:00 - 13.01.2020 17:00 (CET/CEST),8019,626
13.01.2020 17:00 - 13.01.2020 18:00 (CET/CEST),9109,184
13.01.2020 18:00 - 13.01.2020 19:00 (CET/CEST),9990,0
13.01.2020 19:00 - 13.01.2020 20:00 (CET/CEST),10574,0
13.01.2020 20:00 - 13.01.2020 21:00 (CET/CEST),10798,0
13.01.2020 21:00 - 13.01.2020 22:00 (CET/CEST),11034,0
13.01.2020 22:00 - 13.01.2020 23:00 (CET/CEST),10944,0
13.01.2020 23:00 - 14.01.2020 00:00 (CET/CEST),11186,0
14.01.2020 00:00 - 14.01.2020 01:00 (CET/CEST),11334,0
14.01.2020 01:00 - 14.01.2020 02:00 (CET/CEST),11341,0
14.01.2020 02:00 - 14.01.2020 03:00 (CET/CEST),11348,0
14.01.2020 03:00 - 14.01.2020 04:00 (CET/CEST),11479,0
14.01.2020 04:00 - 14.01.2020 05:00 (CET/CEST),11364,0
14.01.2020 05:00 - 14.01.2020 06:00 (CET/CEST),11124,0
14.01.2020 06:00 - 14.01.2020 07:00 (CET/CEST),10809,0
14.01.2020 07:00 - 14.01.2020 08:00 (CET/CEST),10862,0
14.01.2020 08:00 - 14.01.2020 09:00 (CET/CEST),10849,197
14.01.2020 09:00 - 14.01.2020 10:00 (CET/CEST),11089,661
14.01.2020 10:00 - 14.01.2020 11:00 (CET/CEST),11468,1621
14.01.2020 11:00 - 14.01.2020 12:00 (CET/CEST),11771,2355
14.01.2020 12:00 - 14.01.2020 13:00 (CET/CEST),11803,2594
14.01.2020 13:00 - 14.01.2020 14:00 (CET/CEST),11887,2676
14.01.2020 14:00 - 14.01.2020 15:00 (CET/CEST),11906,2277
14.01.2020 15:00 - 14.01.2020 16:00 (CET/CEST),11965,1662
14.01.2020 16:00 - 14.01.2020 17:00 (CET/CEST),11966,724
14.01.2020 17:00 - 14.01.2020 18:00 (CET/CEST),11861,171
14.01.2020 18:00 - 14.01.2020 19:00 (CET/CEST),11956,0
14.01.2020 19:00 - 14.01.2020 20:00 (CET/CEST),11901,0
14.01.2020 20:00 - 14.01.2020 21:00 (CET/CEST),11972,0
14.01.2020 21:00 - 14.01.2020 22:00 (CET/CEST),11916,0
14.01.2020 22:00 - 14.01.2020 23:00 (CET/CEST),11615,0
14.01.2020 23:00 - 15.01.2020 00:00 (CET/CEST),11301,0
15.01.2020 00:00 - 15.01.2020 01:00 (CET/CEST),11285,0
15.01.2020 01:00 - 15.01.2020 02:00 (CET/CEST),11297,0
15.01.2020 02:00 - 15.01.2020 03:00 (CET/CEST),11516,0
15.01.2020 03:00 - 15.01.2020 04:00 (CET/CEST),11599,0
15.01.2020 04:00 - 15.01.2020 05:00 (CET/CEST),11653,0
15.01.2020 05:00 - 15.01.2020 06:00 (CET/CEST),11675,0
15.01.2020 06:00 - 15.01.2020 07:00 (CET/CEST),11744,0
15.01.2020 07:00 - 15.01.2020 08:00 (CET/CEST),11985,0
15.01.2020 08:00 - 15.01.2020 09:00 (CET/CEST),12043,169
15.01.2020 09:00 - 15.01.2020 10:00 (CET/CEST),11712,535
15.01.2020 10:00 - 15.01.2020 11:00 (CET/CEST),11326,1341
15.01.2020 11:00 - 15.01.2020 12:00 (CET/CEST),11286,2094
15.01.2020 12:00 - 15.01.2020 13:00 (CET/CEST),11327,2497
15.01.2020 13:00 - 15.01.2020 14:00 (CET/CEST),10717,2253
15.01.2020 14:00 - 15.01.2020 15:00 (CET/CEST),9731,1647
15.01.2020 15:00 - 15.01.2020 16:00 (CET/CEST),8342,1077
15.01.2020 16:00 - 15.01.2020 17:00 (CET/CEST),7189,412
15.01.2020 17:00 - 15.01.2020 18:00 (CET/CEST),6320,147
15.01.2020 18:00 - 15.01.2020 19:00 (CET/CEST),5444,0
15.01.2020 19:00 - 15.01.2020 20:00 (CET/CEST),4973,0
15.01.2020 20:00 - 15.01.2020 21:00 (CET/CEST),4649,0
15.01.2020 21:00 - 15.01.2020 22:00 (CET/CEST),4403,0
15.01.2020 22:00 - 15.01.2020 23:00 (CET/CEST),4188,0
15.01.2020 23:00 - 16.01.2020 00:00 (CET/CEST),3821,0
16.01.2020 00:00 - 16.01.2020 01:00 (CET/CEST),3444,0
16.01.2020 01:00 - 16.01.2020 02:00 (CET/CEST),3070,0
16.01.2020 02:00 - 16.01.2020 03:00 (CET/CEST),2855,0
16.01.2020 03:00 - 16.01.2020 04:00 (CET/CEST),2920,0
16.01.2020 04:00 - 16.01.2020 05:00 (CET/CEST),3267,0
16.01.2020 05:00 - 16.01.2020 06:00 (CET/CEST),3666,0
16.01.2020 06:00 - 16.01.2020 07:00 (CET/CEST),4244,0
16.01.2020 07:00 - 16.01.2020 08:00 (CET/CEST),5007,0
16.01.2020 08:00 - 16.01.2020 09:00 (CET/CEST),5703,196
16.01.2020 09:00 - 16.01.2020 10:00 (CET/CEST),6245,916
16.01.2020 10:00 - 16.01.2020 11:00 (CET/CEST),6306,2261
16.01.2020 11:00 - 16.01.2020 12:00 (CET/CEST),6197,3257
16.01.2020 12:00 - 16.01.2020 13:00 (CET/CEST),6409,3681
16.01.2020 13:00 - 16.01.2020 14:00 (CET/CEST),6884,3627
16.01.2020 14:00 - 16.01.2020 15:00 (CET/CEST),7183,3092
