DateTime,Wind,Solar
2020-01-01 00:00:00,591.918,
2020-01-01 00:15:00,597.389,
2020-01-01 00:30:00,583.786,
2020-01-01 00:45:00,566.868,
2020-01-01 01:00:00,578.072,
2020-01-01 01:15:00,597.693,
2020-01-01 01:30:00,603.198,
2020-01-01 01:45:00,633.509,
2020-01-01 02:00:00,666.348,
2020-01-01 02:15:00,713.587,
2020-01-01 02:30:00,746.425,
2020-01-01 02:45:00,778.958,
2020-01-01 03:00:00,843.303,
2020-01-01 03:15:00,796.891,
2020-01-01 03:30:00,833.027,
2020-01-01 03:45:00,850.901,
2020-01-01 04:00:00,861.172,
2020-01-01 04:15:00,875.029,
2020-01-01 04:30:00,858.707,
2020-01-01 04:45:00,840.925,
2020-01-01 05:00:00,840.258,
2020-01-01 05:15:00,811.188,
2020-01-01 05:30:00,802.788,
2020-01-01 05:45:00,797.312,
2020-01-01 06:00:00,839.235,
2020-01-01 06:15:00,777.837,
2020-01-01 06:30:00,782.062,
2020-01-01 06:45:00,814.021,
2020-01-01 07:00:00,779.999,
2020-01-01 07:15:00,791.605,
2020-01-01 07:30:00,836.031,
2020-01-01 07:45:00,899.076,
2020-01-01 08:00:00,939.185,
2020-01-01 08:15:00,925.618,
2020-01-01 08:30:00,985.017,
2020-01-01 08:45:00,1050.4,
2020-01-01 09:00:00,1091.787,
2020-01-01 09:15:00,1117.28,
2020-01-01 09:30:00,1154.845,
2020-01-01 09:45:00,1187.025,
2020-01-01 10:00:00,1218.266,
2020-01-01 10:15:00,1243.441,
2020-01-01 10:30:00,1314.604,
2020-01-01 10:45:00,1379.08,
2020-01-01 11:00:00,1411.919,
2020-01-01 11:15:00,1380.374,
2020-01-01 11:30:00,1424.21,
2020-01-01 11:45:00,1528.932,
2020-01-01 12:00:00,1479.527,
2020-01-01 12:15:00,1476.376,
2020-01-01 12:30:00,1487.155,
2020-01-01 12:45:00,1506.672,
2020-01-01 13:00:00,1504.905,
2020-01-01 13:15:00,1549.119,
2020-01-01 13:30:00,1618.339,
2020-01-01 13:45:00,1611.476,
2020-01-01 14:00:00,1606.9,
2020-01-01 14:15:00,1659.463,
2020-01-01 14:30:00,1685.632,
2020-01-01 14:45:00,1832.489,
2020-01-01 15:00:00,1920.896,
2020-01-01 15:15:00,1959.167,
2020-01-01 15:30:00,2049.233,
2020-01-01 15:45:00,2162.109,
2020-01-01 16:00:00,2257.428,
2020-01-01 16:15:00,2372.283,
2020-01-01 16:30:00,2458.42,
2020-01-01 16:45:00,2568.815,
2020-01-01 17:00:00,2584.839,
2020-01-01 17:15:00,2622.174,
2020-01-01 17:30:00,2696.483,
2020-01-01 17:45:00,2776.892,
2020-01-01 18:00:00,2952.625,
2020-01-01 18:15:00,3048.766,
2020-01-01 18:30:00,3009.164,
2020-01-01 18:45:00,2947.313,
2020-01-01 19:00:00,3013.897,
2020-01-01 19:15:00,3080.694,
2020-01-01 19:30:00,3120.251,
2020-01-01 19:45:00,3124.619,
2020-01-01 20:00:00,3117.325,
2020-01-01 20:15:00,3184.695,
2020-01-01 20:30:00,3123.461,
2020-01-01 20:45:00,3165.85,
2020-01-01 21:00:00,3225.541,
2020-01-01 21:15:00,3117.01,
2020-01-01 21:30:00,3007.757,
2020-01-01 21:45:00,2982.593,
2020-01-01 22:00:00,2981.989,
2020-01-01 22:15:00,2959.479,
2020-01-01 22:30:00,2864.052,
2020-01-01 22:45:00,2764.845,
2020-01-01 23:00:00,2711.593,
2020-01-01 23:15:00,2673.674,
2020-01-01 23:30:00,2657.076,
2020-01-01 23:45:00,2619.697,
2020-01-02 00:00:00,2590.511,
2020-01-02 00:15:00,2634.41,
2020-01-02 00:30:00,2726.266,
2020-01-02 00:45:00,2660.801,
2020-01-02 01:00:00,2608.347,
2020-01-02 01:15:00,2541.876,
2020-01-02 01:30:00,2443.626,
2020-01-02 01:45:00,2410.288,
2020-01-02 02:00:00,2358.427,
2020-01-02 02:15:00,2336.93,
2020-01-02 02:30:00,2301.375,
2020-01-02 02:45:00,2251.527,
2020-01-02 03:00:00,2258.29,
2020-01-02 03:15:00,2243.332,
2020-01-02 03:30:00,2236.519,
2020-01-02 03:45:00,2238.983,
2020-01-02 04:00:00,2227.392,
2020-01-02 04:15:00,2236.387,
2020-01-02 04:30:00,2239.535,
2020-01-02 04:45:00,2236.867,
2020-01-02 05:00:00,2254.505,
2020-01-02 05:15:00,2273.848,
2020-01-02 05:30:00,2353.923,
2020-01-02 05:45:00,2429.15,
2020-01-02 06:00:00,2570.005,
2020-01-02 06:15:00,2653.186,
