DateTime,Wind,Solar
01.01.2020 07:00 - 01.01.2020 07:15 (CET/CEST),5350,0
01.01.2020 07:15 - 01.01.2020 07:30 (CET/CEST),5346,0
01.01.2020 07:30 - 01.01.2020 07:45 (CET/CEST),5221,0
01.01.2020 07:45 - 01.01.2020 08:00 (CET/CEST),5103,1
01.01.2020 08:00 - 01.01.2020 08:15 (CET/CEST),5062,9
01.01.2020 08:15 - 01.01.2020 08:30 (CET/CEST),5072,104
01.01.2020 08:30 - 01.01.2020 08:45 (CET/CEST),5075,411
01.01.2020 08:45 - 01.01.2020 09:00 (CET/CEST),5007,943
01.01.2020 09:00 - 01.01.2020 09:15 (CET/CEST),5068,1685
01.01.2020 09:15 - 01.01.2020 09:30 (CET/CEST),5047,2572
01.01.2020 09:30 - 01.01.2020 09:45 (CET/CEST),5012,3456
01.01.2020 09:45 - 01.01.2020 10:00 (CET/CEST),5041,4411
01.01.2020 10:00 - 01.01.2020 10:15 (CET/CEST),4929,5327
01.01.2020 10:15 - 01.01.2020 10:30 (CET/CEST),4854,6187
01.01.2020 10:30 - 01.01.2020 10:45 (CET/CEST),4710,7036
01.01.2020 10:45 - 01.01.2020 11:00 (CET/CEST),4639,7925
01.01.2020 11:00 - 01.01.2020 11:15 (CET/CEST),4651,8671
01.01.2020 11:15 - 01.01.2020 11:30 (CET/CEST),4571,9330
01.01.2020 11:30 - 01.01.2020 11:45 (CET/CEST),4560,9903
01.01.2020 11:45 - 01.01.2020 12:00 (CET/CEST),4443,10330
01.01.2020 12:00 - 01.01.2020 12:15 (CET/CEST),4150,10735
01.01.2020 12:15 - 01.01.2020 12:30 (CET/CEST),4193,10882
01.01.2020 12:30 - 01.01.2020 12:45 (CET/CEST),4131,11052
01.01.2020 12:45 - 01.01.2020 13:00 (CET/CEST),4192,10901
01.01.2020 13:00 - 01.01.2020 13:15 (CET/CEST),4182,10701
01.01.2020 13:15 - 01.01.2020 13:30 (CET/CEST),4200,10292
01.01.2020 13:30 - 01.01.2020 13:45 (CET/CEST),4285,9851
01.01.2020 13:45 - 01.01.2020 14:00 (CET/CEST),4217,9183
01.01.2020 14:00 - 01.01.2020 14:15 (CET/CEST),4127,8408
01.01.2020 14:15 - 01.01.2020 14:30 (CET/CEST),4091,7467
01.01.2020 14:30 - 01.01.2020 14:45 (CET/CEST),4072,6421
01.01.2020 14:45 - 01.01.2020 15:00 (CET/CEST),4030,5274
01.01.2020 15:00 - 01.01.2020 15:15 (CET/CEST),4070,4141
01.01.2020 15:15 - 01.01.2020 15:30 (CET/CEST),4157,2942
01.01.2020 15:30 - 01.01.2020 15:45 (CET/CEST),4307,1882
01.01.2020 15:45 - 01.01.2020 16:00 (CET/CEST),4448,996
01.01.2020 16:00 - 01.01.2020 16:15 (CET/CEST),4821,397
01.01.2020 16:15 - 01.01.2020 16:30 (CET/CEST),5284,89
01.01.2020 16:30 - 01.01.2020 16:45 (CET/CEST),5604,7
01.01.2020 16:45 - 01.01.2020 17:00 (CET/CEST),5964,3
01.01.2020 17:00 - 01.01.2020 17:15 (CET/CEST),6358,1
01.01.2020 17:15 - 01.01.2020 17:30 (CET/CEST),6561,1
01.01.2020 17:30 - 01.01.2020 17:45 (CET/CEST),6801,1
01.01.2020 17:45 - 01.01.2020 18:00 (CET/CEST),7056,1
01.01.2020 18:00 - 01.01.2020 18:15 (CET/CEST),7388,1
01.01.2020 18:15 - 01.01.2020 18:30 (CET/CEST),7735,0
01.01.2020 18:30 - 01.01.2020 18:45 (CET/CEST),8087,0
01.01.2020 18:45 - 01.01.2020 19:00 (CET/CEST),8278,0
01.01.2020 19:00 - 01.01.2020 19:15 (CET/CEST),8545,0
01.01.2020 19:15 - 01.01.2020 19:30 (CET/CEST),8618,0
01.01.2020 19:30 - 01.01.2020 19:45 (CET/CEST),8797,0
01.01.2020 19:45 - 01.01.2020 20:00 (CET/CEST),9108,0
01.01.2020 20:00 - 01.01.2020 20:15 (CET/CEST),9203,0
01.01.2020 20:15 - 01.01.2020 20:30 (CET/CEST),9336,0
01.01.2020 20:30 - 01.01.2020 20:45 (CET/CEST),9665,0
01.01.2020 20:45 - 01.01.2020 21:00 (CET/CEST),9712,0
01.01.2020 21:00 - 01.01.2020 21:15 (CET/CEST),9975,0
01.01.2020 21:15 - 01.01.2020 21:30 (CET/CEST),10046,0
01.01.2020 21:30 - 01.01.2020 21:45 (CET/CEST),10078,0
01.01.2020 21:45 - 01.01.2020 22:00 (CET/CEST),9933,0
01.01.2020 22:00 - 01.01.2020 22:15 (CET/CEST),9551,0
01.01.2020 22:15 - 01.01.2020 22:30 (CET/CEST),9117,0
01.01.2020 22:30 - 01.01.2020 22:45 (CET/CEST),8743,0
01.01.2020 22:45 - 01.01.2020 23:00 (CET/CEST),8575,0
01.01.2020 23:00 - 01.01.2020 23:15 (CET/CEST),8571,0
01.01.2020 23:15 - 01.01.2020 23:30 (CET/CEST),8655,0
01.01.2020 23:30 - 01.01.2020 23:45 (CET/CEST),8497,0
01.01.2020 23:45 - 02.01.2020 00:00 (CET/CEST),8380,0
02.01.2020 00:00 - 02.01.2020 00:15 (CET/CEST),8314,0
02.01.2020 00:15 - 02.01.2020 00:30 (CET/CEST),8177,0
02.01.2020 00:30 - 02.01.2020 00:45 (CET/CEST),8089,0
02.01.2020 00:45 - 02.01.2020 01:00 (CET/CEST),7906,0
02.01.2020 01:00 - 02.01.2020 01:15 (CET/CEST),7544,0
02.01.2020 01:15 - 02.01.2020 01:30 (CET/CEST),7307,0
02.01.2020 01:30 - 02.01.2020 01:45 (CET/CEST),7301,0
02.01.2020 01:45 - 02.01.2020 02:00 (CET/CEST),7333,0
02.01.2020 02:00 - 02.01.2020 02:15 (CET/CEST),7184,0
02.01.2020 02:15 - 02.01.2020 02:30 (CET/CEST),7030,0
02.01.2020 02:30 - 02.01.2020 02:45 (CET/CEST),6891,0
02.01.2020 02:45 - 02.01.2020 03:00 (CET/CEST),6670,0
02.01.2020 03:00 - 02.01.2020 03:15 (CET/CEST),6515,0
02.01.2020 03:15 - 02.01.2020 03:30 (CET/CEST),6393,0
02.01.2020 03:30 - 02.01.2020 03:45 (CET/CEST),6282,0
02.01.2020 03:45 - 02.01.2020 04:00 (CET/CEST),6272,0
02.01.2020 04:00 - 02.01.2020 04:15 (CET/CEST),6113,0
02.01.2020 04:15 - 02.01.2020 04:30 (CET/CEST),6127,0
02.01.2020 04:30 - 02.01.2020 04:45 (CET/CEST),6320,0
02.01.2020 04:45 - 02.01.2020 05:00 (CET/CEST),6471,0
02.01.2020 05:00 - 02.01.2020 05:15 (CET/CEST),6629,0
02.01.2020 05:15 - 02.01.2020 05:30 (CET/CEST),6869,0
02.01.2020 05:30 - 02.01.2020 05:45 (CET/CEST),6939,0
02.01.2020 05:45 - 02.01.2020 06:00 (CET/CEST),7221,0
02.01.2020 06:00 - 02.01.2020 06:15 (CET/CEST),7480,0
02.01.2020 06:15 - 02.01.2020 06:30 (CET/CEST),7616,0
02.01.2020 06:30 - 02.01.2020 06:45 (CET/CEST),7875,0
02.01.2020 06:45 - 02.01.2020 07:00 (CET/CEST),8261,0
02.01.2020 07:00 - 02.01.2020 07:15 (CET/CEST),8437,0
02.01.2020 07:15 - 02.01.2020 07:30 (CET/CEST),8619,0
02.01.2020 07:30 - 02.01.2020 07:45 (CET/CEST),8898,0
02.01.2020 07:45 - 02.01.2020 08:00 (CET/CEST),8805,0
02.01.2020 08:00 - 02.01.2020 08:15 (CET/CEST),8806,6
02.01.2020 08:15 - 02.01.2020 08:30 (CET/CEST),8756,113
02.01.2020 08:30 - 02.01.2020 08:45 (CET/CEST),8747,461
02.01.2020 08:45 - 02.01.2020 09:00 (CET/CEST),8921,1122
02.01.2020 09:00 - 02.01.2020 09:15 (CET/CEST),8926,1935
02.01.2020 09:15 - 02.01.2020 09:30 (CET/CEST),8858,2720
02.01.2020 09:30 - 02.01.2020 09:45 (CET/CEST),8893,3591
02.01.2020 09:45 - 02.01.2020 10:00 (CET/CEST),8978,4278
02.01.2020 10:00 - 02.01.2020 10:15 (CET/CEST),8834,5070
02.01.2020 10:15 - 02.01.2020 10:30 (CET/CEST),8776,5729
02.01.2020 10:30 - 02.01.2020 10:45 (CET/CEST),8718,6362
02.01.2020 10:45 - 02.01.2020 11:00 (CET/CEST),8587,7133
02.01.2020 11:00 - 02.01.2020 11:15 (CET/CEST),8221,7607
02.01.2020 11:15 - 02.01.2020 11:30 (CET/CEST),7945,8042
02.01.2020 11:30 - 02.01.2020 11:45 (CET/CEST),7701,8263
02.01.2020 11:45 - 02.01.2020 12:00 (CET/CEST),7499,8548
02.01.2020 12:00 - 02.01.2020 12:15 (CET/CEST),7252,8740
02.01.2020 12:15 - 02.01.2020 12:30 (CET/CEST),7208,8643
02.01.2020 12:30 - 02.01.2020 12:45 (CET/CEST),7023,8675
02.01.2020 12:45 - 02.01.2020 13:00 (CET/CEST),6831,8321
02.01.2020 13:00 - 02.01.2020 13:15 (CET/CEST),6788,7885
02.01.2020 13:15 - 02.01.2020 13:30 (CET/CEST),7036,7501
02.01.2020 13:30 - 02.01.2020 13:45 (CET/CEST),7208,6990
02.01.2020 13:45 - 02.01.2020 14:00 (CET/CEST),7405,6414
02.01.2020 14:00 - 02.01.2020 14:15 (CET/CEST),7411,5824
02.01.2020 14:15 - 02.01.2020 14:30 (CET/CEST),7541,4863
02.01.2020 14:30 - 02.01.2020 14:45 (CET/CEST),7993,4139
02.01.2020 14:45 - 02.01.2020 15:00 (CET/CEST),8467,3351
02.01.2020 15:00 - 02.01.2020 15:15 (CET/CEST),8711,2510
02.01.2020 15:15 - 02.01.2020 15:30 (CET/CEST),8958,1685
02.01.2020 15:30 - 02.01.2020 15:45 (CET/CEST),9150,980
02.01.2020 15:45 - 02.01.2020 16:00 (CET/CEST),9570,455
02.01.2020 16:00 - 02.01.2020 16:15 (CET/CEST),9942,176
02.01.2020 16:15 - 02.01.2020 16:30 (CET/CEST),10458,41
02.01.2020 16:30 - 02.01.2020 16:45 (CET/CEST),10886,4
02.01.2020 16:45 - 02.01.2020 17:00 (CET/CEST),11301,0
02.01.2020 17:00 - 02.01.2020 17:15 (CET/CEST),11871,0
02.01.2020 17:15 - 02.01.2020 17:30 (CET/CEST),12584,0
02.01.2020 17:30 - 02.01.2020 17:45 (CET/CEST),13239,0
02.01.2020 17:45 - 02.01.2020 18:00 (CET/CEST),13742,0
02.01.2020 18:00 - 02.01.2020 18:15 (CET/CEST),14146,1
02.01.2020 18:15 - 02.01.2020 18:30 (CET/CEST),14824,0
02.01.2020 18:30 - 02.01.2020 18:45 (CET/CEST),15194,0
02.01.2020 18:45 - 02.01.2020 19:00 (CET/CEST),15578,0
02.01.2020 19:00 - 02.01.2020 19:15 (CET/CEST),15814,0
02.01.2020 19:15 - 02.01.2020 19:30 (CET/CEST),15989,0
02.01.2020 19:30 - 02.01.2020 19:45 (CET/CEST),16101,0
02.01.2020 19:45 - 02.01.2020 20:00 (CET/CEST),16202,0
02.01.2020 20:00 - 02.01.2020 20:15 (CET/CEST),16374,0
02.01.2020 20:15 - 02.01.2020 20:30 (CET/CEST),16592,0
02.01.2020 20:30 - 02.01.2020 20:45 (CET/CEST),16751,0
02.01.2020 20:45 - 02.01.2020 21:00 (CET/CEST),17084,0
02.01.2020 21:00 - 02.01.2020 21:15 (CET/CEST),17198,0
02.01.2020 21:15 - 02.01.2020 21:30 (CET/CEST),17389,0
02.01.2020 21:30 - 02.01.2020 21:45 (CET/CEST),17592,0
02.01.2020 21:45 - 02.01.2020 22:00 (CET/CEST),17917,0
02.01.2020 22:00 - 02.01.2020 22:15 (CET/CEST),17764,0
02.01.2020 22:15 - 02.01.2020 22:30 (CET/CEST),18093,0
02.01.2020 22:30 - 02.01.2020 22:45 (CET/CEST),17980,0
02.01.2020 22:45 - 02.01.2020 23:00 (CET/CEST),17967,0
02.01.2020 23:00 - 02.01.2020 23:15 (CET/CEST),17930,0
02.01.2020 23:15 - 02.01.2020 23:30 (CET/CEST),18012,0
02.01.2020 23:30 - 02.01.2020 23:45 (CET/CEST),18253,0
02.01.2020 23:45 - 03.01.2020 00:00 (CET/CEST),18532,0
03.01.2020 00:00 - 03.01.2020 00:15 (CET/CEST),18785,0
03.01.2020 00:15 - 03.01.2020 00:30 (CET/CEST),19149,0
03.01.2020 00:30 - 03.01.2020 00:45 (CET/CEST),19468,0
03.01.2020 00:45 - 03.01.2020 01:00 (CET/CEST),19901,0
03.01.2020 01:00 - 03.01.2020 01:15 (CET/CEST),20249,0
03.01.2020 01:15 - 03.01.2020 01:30 (CET/CEST),20462,0
03.01.2020 01:30 - 03.01.2020 01:45 (CET/CEST),20744,0
03.01.2020 01:45 - 03.01.2020 02:00 (CET/CEST),20997,0
03.01.2020 02:00 - 03.01.2020 02:15 (CET/CEST),21175,0
03.01.2020 02:15 - 03.01.2020 02:30 (CET/CEST),21393,0
03.01.2020 02:30 - 03.01.2020 02:45 (CET/CEST),21617,0
03.01.2020 02:45 - 03.01.2020 03:00 (CET/CEST),21811,0
03.01.2020 03:00 - 03.01.2020 03:15 (CET/CEST),22062,0
03.01.2020 03:15 - 03.01.2020 03:30 (CET/CEST),22290,0
03.01.2020 03:30 - 03.01.2020 03:45 (CET/CEST),22637,0
03.01.2020 03:45 - 03.01.2020 04:00 (CET/CEST),22982,0
03.01.2020 04:00 - 03.01.2020 04:15 (CET/CEST),23364,0
03.01.2020 04:15 - 03.01.2020 04:30 (CET/CEST),23676,0
03.01.2020 04:30 - 03.01.2020 04:45 (CET/CEST),23920,0
03.01.2020 04:45 - 03.01.2020 05:00 (CET/CEST),24156,0
03.01.2020 05:00 - 03.01.2020 05:15 (CET/CEST),24529,0
03.01.2020 05:15 - 03.01.2020 05:30 (CET/CEST),24798,0
03.01.2020 05:30 - 03.01.2020 05:45 (CET/CEST),24847,0
03.01.2020 05:45 - 03.01.2020 06:00 (CET/CEST),25041,0
03.01.2020 06:00 - 03.01.2020 06:15 (CET/CEST),26008,0
03.01.2020 06:15 - 03.01.2020 06:30 (CET/CEST),26385,0
03.01.2020 06:30 - 03.01.2020 06:45 (CET/CEST),26643,0
03.01.2020 06:45 - 03.01.2020 07:00 (CET/CEST),26920,0
03.01.2020 07:00 - 03.01.2020 07:15 (CET/CEST),26947,0
03.01.2020 07:15 - 03.01.2020 07:30 (CET/CEST),27012,0
03.01.2020 07:30 - 03.01.2020 07:45 (CET/CEST),27481,0
03.01.2020 07:45 - 03.01.2020 08:00 (CET/CEST),27580,0
03.01.2020 08:00 - 03.01.2020 08:15 (CET/CEST),27594,5
03.01.2020 08:15 - 03.01.2020 08:30 (CET/CEST),27718,90
03.01.2020 08:30 - 03.01.2020 08:45 (CET/CEST),27310,299
03.01.2020 08:45 - 03.01.2020 09:00 (CET/CEST),27579,610
03.01.2020 09:00 - 03.01.2020 09:15 (CET/CEST),27433,1030
03.01.2020 09:15 - 03.01.2020 09:30 (CET/CEST),27528,1452
03.01.2020 09:30 - 03.01.2020 09:45 (CET/CEST),27486,1909
03.01.2020 09:45 - 03.01.2020 10:00 (CET/CEST),27546,2279
03.01.2020 10:00 - 03.01.2020 10:15 (CET/CEST),27435,2581
03.01.2020 10:15 - 03.01.2020 10:30 (CET/CEST),27971,2937
03.01.2020 10:30 - 03.01.2020 10:45 (CET/CEST),28091,3229
03.01.2020 10:45 - 03.01.2020 11:00 (CET/CEST),28375,3471
03.01.2020 11:00 - 03.01.2020 11:15 (CET/CEST),28482,3656
03.01.2020 11:15 - 03.01.2020 11:30 (CET/CEST),28561,3820
03.01.2020 11:30 - 03.01.2020 11:45 (CET/CEST),28633,4029
03.01.2020 11:45 - 03.01.2020 12:00 (CET/CEST),28680,4133
03.01.2020 12:00 - 03.01.2020 12:15 (CET/CEST),28540,4154
03.01.2020 12:15 - 03.01.2020 12:30 (CET/CEST),28253,4106
03.01.2020 12:30 - 03.01.2020 12:45 (CET/CEST),27989,3913
03.01.2020 12:45 - 03.01.2020 13:00 (CET/CEST),28039,3637
03.01.2020 13:00 - 03.01.2020 13:15 (CET/CEST),28051,3289
03.01.2020 13:15 - 03.01.2020 13:30 (CET/CEST),27857,2996
03.01.2020 13:30 - 03.01.2020 13:45 (CET/CEST),27574,2676
03.01.2020 13:45 - 03.01.2020 14:00 (CET/CEST),27533,2346
03.01.2020 14:00 - 03.01.2020 14:15 (CET/CEST),27435,2038
03.01.2020 14:15 - 03.01.2020 14:30 (CET/CEST),27456,1750
03.01.2020 14:30 - 03.01.2020 14:45 (CET/CEST),27360,1480
03.01.2020 14:45 - 03.01.2020 15:00 (CET/CEST),27335,1211
03.01.2020 15:00 - 03.01.2020 15:15 (CET/CEST),27793,964
03.01.2020 15:15 - 03.01.2020 15:30 (CET/CEST),27874,719
03.01.2020 15:30 - 03.01.2020 15:45 (CET/CEST),27827,481
03.01.2020 15:45 - 03.01.2020 16:00 (CET/CEST),27908,258
03.01.2020 16:00 - 03.01.2020 16:15 (CET/CEST),27980,101
03.01.2020 16:15 - 03.01.2020 16:30 (CET/CEST),27956,24
03.01.2020 16:30 - 03.01.2020 16:45 (CET/CEST),28045,2
03.01.2020 16:45 - 03.01.2020 17:00 (CET/CEST),28057,0
03.01.2020 17:00 - 03.01.2020 17:15 (CET/CEST),27853,1
03.01.2020 17:15 - 03.01.2020 17:30 (CET/CEST),28005,0
03.01.2020 17:30 - 03.01.2020 17:45 (CET/CEST),28750,0
03.01.2020 17:45 - 03.01.2020 18:00 (CET/CEST),29394,0
03.01.2020 18:00 - 03.01.2020 18:15 (CET/CEST),29443,0
03.01.2020 18:15 - 03.01.2020 18:30 (CET/CEST),29731,0
03.01.2020 18:30 - 03.01.2020 18:45 (CET/CEST),29929,0
03.01.2020 18:45 - 03.01.2020 19:00 (CET/CEST),30273,0
03.01.2020 19:00 - 03.01.2020 19:15 (CET/CEST),29831,0
03.01.2020 19:15 - 03.01.2020 19:30 (CET/CEST),29712,0
03.01.2020 19:30 - 03.01.2020 19:45 (CET/CEST),29444,0
03.01.2020 19:45 - 03.01.2020 20:00 (CET/CEST),28902,0
03.01.2020 20:00 - 03.01.2020 20:15 (CET/CEST),28813,0
03.01.2020 20:15 - 03.01.2020 20:30 (CET/CEST),28760,0
03.01.2020 20:30 - 03.01.2020 20:45 (CET/CEST),28655,0
03.01.2020 20:45 - 03.01.2020 21:00 (CET/CEST),28657,0
03.01.2020 21:00 - 03.01.2020 21:15 (CET/CEST),28462,0
03.01.2020 21:15 - 03.01.2020 21:30 (CET/CEST),27891,0
03.01.2020 21:30 - 03.01.2020 21:45 (CET/CEST),27411,0
03.01.2020 21:45 - 03.01.2020 22:00 (CET/CEST),27484,0
03.01.2020 22:00 - 03.01.2020 22:15 (CET/CEST),27201,0
03.01.2020 22:15 - 03.01.2020 22:30 (CET/CEST),27242,0
03.01.2020 22:30 - 03.01.2020 22:45 (CET/CEST),27296,0
03.01.2020 22:45 - 03.01.2020 23:00 (CET/CEST),27180,0
03.01.2020 23:00 - 03.01.2020 23:15 (CET/CEST),26862,0
03.01.2020 23:15 - 03.01.2020 23:30 (CET/CEST),26897,0
03.01.2020 23:30 - 03.01.2020 23:45 (CET/CEST),26692,0
03.01.2020 23:45 - 04.01.2020 00:00 (CET/CEST),26664,0
04.01.2020 00:00 - 04.01.2020 00:15 (CET/CEST),26525,0
04.01.2020 00:15 - 04.01.2020 00:30 (CET/CEST),26460,0
04.01.2020 00:30 - 04.01.2020 00:45 (CET/CEST),26578,0
04.01.2020 00:45 - 04.01.2020 01:00 (CET/CEST),26552,0
04.01.2020 01:00 - 04.01.2020 01:15 (CET/CEST),26220,0
04.01.2020 01:15 - 04.01.2020 01:30 (CET/CEST),25897,0
04.01.2020 01:30 - 04.01.2020 01:45 (CET/CEST),25669,0
04.01.2020 01:45 - 04.01.2020 02:00 (CET/CEST),25306,0
04.01.2020 02:00 - 04.01.2020 02:15 (CET/CEST),25045,0
04.01.2020 02:15 - 04.01.2020 02:30 (CET/CEST),24715,0
04.01.2020 02:30 - 04.01.2020 02:45 (CET/CEST),24476,0
04.01.2020 02:45 - 04.01.2020 03:00 (CET/CEST),24392,0
04.01.2020 03:00 - 04.01.2020 03:15 (CET/CEST),24316,0
04.01.2020 03:15 - 04.01.2020 03:30 (CET/CEST),24485,0
04.01.2020 03:30 - 04.01.2020 03:45 (CET/CEST),24512,0
04.01.2020 03:45 - 04.01.2020 04:00 (CET/CEST),24672,0
04.01.2020 04:00 - 04.01.2020 04:15 (CET/CEST),24983,0
04.01.2020 04:15 - 04.01.2020 04:30 (CET/CEST),25282,0
04.01.2020 04:30 - 04.01.2020 04:45 (CET/CEST),25682,0
04.01.2020 04:45 - 04.01.2020 05:00 (CET/CEST),26090,0
04.01.2020 05:00 - 04.01.2020 05:15 (CET/CEST),26625,0
04.01.2020 05:15 - 04.01.2020 05:30 (CET/CEST),27010,0
04.01.2020 05:30 - 04.01.2020 05:45 (CET/CEST),27410,0
04.01.2020 05:45 - 04.01.2020 06:00 (CET/CEST),27975,0
04.01.2020 06:00 - 04.01.2020 06:15 (CET/CEST),29124,0
04.01.2020 06:15 - 04.01.2020 06:30 (CET/CEST),29301,0
04.01.2020 06:30 - 04.01.2020 06:45 (CET/CEST),29426,0
04.01.2020 06:45 - 04.01.2020 07:00 (CET/CEST),29582,0
04.01.2020 07:00 - 04.01.2020 07:15 (CET/CEST),29860,0
04.01.2020 07:15 - 04.01.2020 07:30 (CET/CEST),30102,0
04.01.2020 07:30 - 04.01.2020 07:45 (CET/CEST),30506,0
04.01.2020 07:45 - 04.01.2020 08:00 (CET/CEST),30678,0
04.01.2020 08:00 - 04.01.2020 08:15 (CET/CEST),30869,1
04.01.2020 08:15 - 04.01.2020 08:30 (CET/CEST),31040,27
04.01.2020 08:30 - 04.01.2020 08:45 (CET/CEST),31432,125
04.01.2020 08:45 - 04.01.2020 09:00 (CET/CEST),31845,309
04.01.2020 09:00 - 04.01.2020 09:15 (CET/CEST),32267,578
04.01.2020 09:15 - 04.01.2020 09:30 (CET/CEST),32568,884
04.01.2020 09:30 - 04.01.2020 09:45 (CET/CEST),32850,1237
04.01.2020 09:45 - 04.01.2020 10:00 (CET/CEST),33115,1579
04.01.2020 10:00 - 04.01.2020 10:15 (CET/CEST),33327,1856
04.01.2020 10:15 - 04.01.2020 10:30 (CET/CEST),33523,2086
04.01.2020 10:30 - 04.01.2020 10:45 (CET/CEST),33732,2319
04.01.2020 10:45 - 04.01.2020 11:00 (CET/CEST),34102,2527
04.01.2020 11:00 - 04.01.2020 11:15 (CET/CEST),34390,2717
04.01.2020 11:15 - 04.01.2020 11:30 (CET/CEST),34994,2789
04.01.2020 11:30 - 04.01.2020 11:45 (CET/CEST),35365,2849
04.01.2020 11:45 - 04.01.2020 12:00 (CET/CEST),35386,2880
04.01.2020 12:00 - 04.01.2020 12:15 (CET/CEST),35275,2912
04.01.2020 12:15 - 04.01.2020 12:30 (CET/CEST),34983,2902
04.01.2020 12:30 - 04.01.2020 12:45 (CET/CEST),34973,2865
04.01.2020 12:45 - 04.01.2020 13:00 (CET/CEST),34920,2799
04.01.2020 13:00 - 04.01.2020 13:15 (CET/CEST),34853,2632
04.01.2020 13:15 - 04.01.2020 13:30 (CET/CEST),34759,2358
04.01.2020 13:30 - 04.01.2020 13:45 (CET/CEST),34845,2112
04.01.2020 13:45 - 04.01.2020 14:00 (CET/CEST),34955,1879
04.01.2020 14:00 - 04.01.2020 14:15 (CET/CEST),34760,1694
04.01.2020 14:15 - 04.01.2020 14:30 (CET/CEST),34249,1486
04.01.2020 14:30 - 04.01.2020 14:45 (CET/CEST),33653,1276
04.01.2020 14:45 - 04.01.2020 15:00 (CET/CEST),33408,1052
04.01.2020 15:00 - 04.01.2020 15:15 (CET/CEST),32842,847
04.01.2020 15:15 - 04.01.2020 15:30 (CET/CEST),32496,632
04.01.2020 15:30 - 04.01.2020 15:45 (CET/CEST),32352,416
04.01.2020 15:45 - 04.01.2020 16:00 (CET/CEST),32152,218
04.01.2020 16:00 - 04.01.2020 16:15 (CET/CEST),32237,89
04.01.2020 16:15 - 04.01.2020 16:30 (CET/CEST),31785,28
04.01.2020 16:30 - 04.01.2020 16:45 (CET/CEST),31596,5
04.01.2020 16:45 - 04.01.2020 17:00 (CET/CEST),31171,1
04.01.2020 17:00 - 04.01.2020 17:15 (CET/CEST),30797,1
04.01.2020 17:15 - 04.01.2020 17:30 (CET/CEST),30621,1
04.01.2020 17:30 - 04.01.2020 17:45 (CET/CEST),30541,0
04.01.2020 17:45 - 04.01.2020 18:00 (CET/CEST),30300,0
04.01.2020 18:00 - 04.01.2020 18:15 (CET/CEST),29845,0
04.01.2020 18:15 - 04.01.2020 18:30 (CET/CEST),29335,0
04.01.2020 18:30 - 04.01.2020 18:45 (CET/CEST),28936,0
04.01.2020 18:45 - 04.01.2020 19:00 (CET/CEST),28482,0
04.01.2020 19:00 - 04.01.2020 19:15 (CET/CEST),28016,0
04.01.2020 19:15 - 04.01.2020 19:30 (CET/CEST),27606,0
04.01.2020 19:30 - 04.01.2020 19:45 (CET/CEST),26768,0
04.01.2020 19:45 - 04.01.2020 20:00 (CET/CEST),26309,0
04.01.2020 20:00 - 04.01.2020 20:15 (CET/CEST),25838,0
04.01.2020 20:15 - 04.01.2020 20:30 (CET/CEST),25391,0
04.01.2020 20:30 - 04.01.2020 20:45 (CET/CEST),24805,0
04.01.2020 20:45 - 04.01.2020 21:00 (CET/CEST),24221,0
04.01.2020 21:00 - 04.01.2020 21:15 (CET/CEST),23559,0
04.01.2020 21:15 - 04.01.2020 21:30 (CET/CEST),22826,0
